time,gps_speed(m/s),mm_lon,mm_lat
1675110666718,24.78,-81.774534,28.819065
1675110666785,24.78,-81.774518,28.81906
1675110666852,24.78,-81.774502,28.819056
1675110666918,24.78,-81.774486,28.819052
1675110666985,24.78,-81.77447,28.819047
1675110667052,24.77,-81.774454,28.819043
1675110667118,24.77,-81.774438,28.819039
1675110667185,24.77,-81.774423,28.819034
1675110667252,24.77,-81.774407,28.81903
1675110667318,24.77,-81.774391,28.819026
1675110667385,24.77,-81.774375,28.819021
1675110667452,24.77,-81.774359,28.819017
1675110667518,24.77,-81.774343,28.819013
1675110667585,24.77,-81.774328,28.819008
1675110667652,24.76,-81.774312,28.819004
1675110667718,24.76,-81.774296,28.819
1675110667785,24.76,-81.77428,28.818995
1675110667852,24.76,-81.774264,28.818991
1675110667918,24.76,-81.774249,28.818987
1675110667985,24.76,-81.774232,28.818982
1675110668052,24.76,-81.774216,28.818978
1675110668118,24.76,-81.7742,28.818974
1675110668185,24.76,-81.774184,28.818969
1675110668252,24.76,-81.774168,28.818965
1675110668318,24.76,-81.774152,28.81896
1675110668385,24.76,-81.774136,28.818956
1675110668452,24.76,-81.774119,28.818952
1675110668518,24.76,-81.774103,28.818947
1675110668585,24.76,-81.774087,28.818943
1675110668652,24.76,-81.774071,28.818938
1675110668718,24.76,-81.774055,28.818934
1675110668785,24.76,-81.774039,28.81893
1675110668852,24.76,-81.774023,28.818925
1675110668918,24.76,-81.774007,28.818921
1675110668985,24.75,-81.77399,28.818916
1675110669052,24.75,-81.773974,28.818912
1675110669118,24.75,-81.773958,28.818908
1675110669185,24.75,-81.773942,28.818903
1675110669252,24.75,-81.773926,28.818899
1675110669318,24.75,-81.77391,28.818894
1675110669385,24.74,-81.773893,28.81889
1675110669452,24.74,-81.773877,28.818885
1675110669518,24.74,-81.773861,28.818881
1675110669585,24.73,-81.773845,28.818876
1675110669652,24.72,-81.773828,28.818872
1675110669718,24.71,-81.773812,28.818868
1675110669785,24.7,-81.773796,28.818863
1675110669852,24.69,-81.77378,28.818859
1675110669918,24.68,-81.773764,28.818854
1675110669985,24.67,-81.773748,28.81885
1675110670052,24.65,-81.773733,28.818846
1675110670118,24.64,-81.773718,28.818841
1675110670185,24.62,-81.773702,28.818837
1675110670252,24.6,-81.773687,28.818833
1675110670318,24.58,-81.773672,28.818829
1675110670385,24.55,-81.773656,28.818825
1675110670452,24.53,-81.773641,28.81882
1675110670518,24.5,-81.773625,28.818816
1675110670585,24.47,-81.77361,28.818812
1675110670652,24.44,-81.773595,28.818808
1675110670718,24.41,-81.773579,28.818804
1675110670785,24.38,-81.773564,28.818799
1675110670852,24.34,-81.773548,28.818795
1675110670918,24.3,-81.773533,28.818791
1675110670985,24.27,-81.773517,28.818787
1675110671052,24.23,-81.773501,28.818783
1675110671118,24.19,-81.773485,28.818778
1675110671185,24.14,-81.773469,28.818774
1675110671252,24.1,-81.773453,28.81877
1675110671318,24.06,-81.773437,28.818766
1675110671385,24.01,-81.773421,28.818762
1675110671452,23.97,-81.773405,28.818758
1675110671518,23.92,-81.773389,28.818753
1675110671585,23.87,-81.773373,28.818749
1675110671652,23.83,-81.773357,28.818745
1675110671718,23.78,-81.773341,28.818741
1675110671785,23.73,-81.773325,28.818737
1675110671852,23.68,-81.773308,28.818733
1675110671918,23.64,-81.773293,28.818728
1675110671985,23.59,-81.773277,28.818725
1675110672052,23.54,-81.773263,28.818721
1675110672118,23.5,-81.773248,28.818717
1675110672185,23.45,-81.773233,28.818713
1675110672252,23.4,-81.773218,28.818709
1675110672318,23.36,-81.773204,28.818705
1675110672385,23.31,-81.773189,28.818702
1675110672452,23.27,-81.773174,28.818698
1675110672518,23.23,-81.77316,28.818694
1675110672585,23.19,-81.773145,28.81869
1675110672652,23.15,-81.77313,28.818686
1675110672718,23.11,-81.773115,28.818682
1675110672785,23.07,-81.7731,28.818679
1675110672852,23.03,-81.773086,28.818675
1675110672918,23.0,-81.773071,28.818671
1675110672985,22.96,-81.773056,28.818667
1675110673052,22.93,-81.773041,28.818663
1675110673118,22.89,-81.773026,28.818659
1675110673185,22.86,-81.773011,28.818655
1675110673252,22.83,-81.772996,28.818651
1675110673318,22.8,-81.772981,28.818648
1675110673385,22.77,-81.772966,28.818644
1675110673452,22.74,-81.77295,28.81864
1675110673518,22.72,-81.772936,28.818636
1675110673585,22.69,-81.77292,28.818632
1675110673652,22.67,-81.772905,28.818628
1675110673718,22.64,-81.77289,28.818624
1675110673785,22.62,-81.772875,28.81862
1675110673852,22.59,-81.77286,28.818616
1675110673918,22.57,-81.772845,28.818612
1675110673985,22.55,-81.77283,28.818609
1675110674052,22.52,-81.772816,28.818605
1675110674118,22.5,-81.772801,28.818601
1675110674185,22.48,-81.772786,28.818597
1675110674252,22.46,-81.772771,28.818593
1675110674318,22.44,-81.772757,28.81859
1675110674385,22.42,-81.772742,28.818586
1675110674452,22.4,-81.772727,28.818582
1675110674518,22.38,-81.772713,28.818578
1675110674585,22.36,-81.772698,28.818574
1675110674652,22.34,-81.772683,28.818569
1675110674718,22.32,-81.772669,28.818565
1675110674785,22.3,-81.772654,28.818561
1675110674852,22.28,-81.772639,28.818557
1675110674918,22.26,-81.772625,28.818553
1675110674985,22.24,-81.772611,28.818549
1675110675052,22.22,-81.772596,28.818545
1675110675118,22.21,-81.772582,28.818541
1675110675185,22.19,-81.772568,28.818537
1675110675252,22.17,-81.772554,28.818533
1675110675318,22.15,-81.77254,28.818529
1675110675385,22.14,-81.772526,28.818525
1675110675452,22.12,-81.772512,28.81852
1675110675518,22.11,-81.772498,28.818517
1675110675585,22.09,-81.772483,28.818513
1675110675652,22.08,-81.772469,28.81851
1675110675718,22.07,-81.772455,28.818507
1675110675785,22.05,-81.77244,28.818503
1675110675852,22.04,-81.772426,28.8185
1675110675918,22.03,-81.772412,28.818496
1675110675985,22.02,-81.772397,28.818493
1675110676052,22.01,-81.772383,28.818489
1675110676118,22.0,-81.772369,28.818486
1675110676185,21.99,-81.772355,28.818482
1675110676252,21.98,-81.772341,28.818479
1675110676318,21.97,-81.772327,28.818475
1675110676385,21.96,-81.772313,28.818472
1675110676452,21.96,-81.772298,28.818468
1675110676518,21.95,-81.772284,28.818465
1675110676585,21.95,-81.77227,28.818462
1675110676652,21.95,-81.772256,28.818458
1675110676718,21.94,-81.772242,28.818455
1675110676785,21.94,-81.772228,28.818451
1675110676852,21.94,-81.772213,28.818448
1675110676918,21.94,-81.772199,28.818444
1675110676985,21.94,-81.772185,28.818441
1675110677052,21.94,-81.772171,28.818437
1675110677118,21.94,-81.772157,28.818434
1675110677185,21.94,-81.772143,28.818431
1675110677252,21.95,-81.772128,28.818427
1675110677318,21.95,-81.772114,28.818424
1675110677385,21.96,-81.7721,28.81842
1675110677452,21.96,-81.772086,28.818417
1675110677518,21.97,-81.772072,28.818413
1675110677585,21.97,-81.772058,28.81841
1675110677652,21.98,-81.772044,28.818406
1675110677718,21.99,-81.77203,28.818403
1675110677785,22.0,-81.772015,28.8184
1675110677852,22.01,-81.772001,28.818396
1675110677918,22.02,-81.771987,28.818393
1675110677985,22.03,-81.771973,28.818389
1675110678052,22.04,-81.771958,28.818386
1675110678118,22.05,-81.771944,28.818382
1675110678185,22.06,-81.771929,28.818378
1675110678252,22.07,-81.771914,28.818375
1675110678318,22.08,-81.7719,28.818371
1675110678385,22.1,-81.771885,28.818368
1675110678452,22.11,-81.771871,28.818364
1675110678518,22.12,-81.771856,28.818361
1675110678585,22.14,-81.771842,28.818357
1675110678652,22.15,-81.771827,28.818354
1675110678718,22.17,-81.771812,28.81835
1675110678785,22.18,-81.771798,28.818347
1675110678852,22.2,-81.771783,28.818343
1675110678918,22.21,-81.771769,28.818339
1675110678985,22.23,-81.771754,28.818336
1675110679052,22.25,-81.771739,28.818332
1675110679118,22.27,-81.771725,28.818329
1675110679185,22.28,-81.77171,28.818325
1675110679252,22.3,-81.771695,28.818321
1675110679318,22.32,-81.771681,28.818317
1675110679385,22.34,-81.771666,28.818313
1675110679452,22.36,-81.771651,28.818309
1675110679518,22.38,-81.771637,28.818306
1675110679585,22.4,-81.771622,28.818302
1675110679652,22.42,-81.771607,28.818298
1675110679718,22.44,-81.771593,28.818294
1675110679785,22.47,-81.771578,28.81829
1675110679852,22.49,-81.771563,28.818286
1675110679918,22.51,-81.771549,28.818282
1675110679985,22.53,-81.771533,28.818278
1675110680052,22.56,-81.771518,28.818274
1675110680118,22.58,-81.771503,28.81827
1675110680185,22.6,-81.771487,28.818266
1675110680252,22.63,-81.771472,28.818262
1675110680318,22.65,-81.771457,28.818258
1675110680385,22.68,-81.771441,28.818254
1675110680452,22.7,-81.771426,28.81825
1675110680518,22.73,-81.77141,28.818246
1675110680585,22.75,-81.771395,28.818242
1675110680652,22.78,-81.771379,28.818238
1675110680718,22.8,-81.771364,28.818234
1675110680785,22.83,-81.771349,28.81823
1675110680852,22.86,-81.771333,28.818226
1675110680918,22.88,-81.771318,28.818222
1675110680985,22.91,-81.771303,28.818218
1675110681052,22.93,-81.771287,28.818214
1675110681118,22.96,-81.771272,28.81821
1675110681185,22.98,-81.771257,28.818206
1675110681252,23.01,-81.771242,28.818202
1675110681318,23.03,-81.771227,28.818198
1675110681385,23.06,-81.771211,28.818194
1675110681452,23.08,-81.771196,28.81819
1675110681518,23.11,-81.771181,28.818186
1675110681585,23.13,-81.771166,28.818182
1675110681652,23.15,-81.77115,28.818178
1675110681718,23.18,-81.771135,28.818174
1675110681785,23.2,-81.77112,28.81817
1675110681852,23.22,-81.771104,28.818166
1675110681918,23.24,-81.771089,28.818162
1675110681985,23.26,-81.771073,28.818158
1675110682052,23.28,-81.771057,28.818154
1675110682118,23.3,-81.77104,28.818149
1675110682185,23.32,-81.771024,28.818145
1675110682252,23.33,-81.771008,28.818141
1675110682318,23.35,-81.770991,28.818137
1675110682385,23.36,-81.770975,28.818132
1675110682452,23.38,-81.770958,28.818128
1675110682518,23.39,-81.770942,28.818124
1675110682585,23.41,-81.770926,28.81812
1675110682652,23.42,-81.770909,28.818115
1675110682718,23.43,-81.770893,28.818111
1675110682785,23.44,-81.770877,28.818107
1675110682852,23.45,-81.77086,28.818103
1675110682918,23.46,-81.770844,28.818098
1675110682985,23.47,-81.770829,28.818094
1675110683052,23.47,-81.770814,28.818089
1675110683118,23.48,-81.770799,28.818085
1675110683185,23.48,-81.770784,28.81808
1675110683252,23.49,-81.770768,28.818076
1675110683318,23.49,-81.770754,28.818071
1675110683385,23.5,-81.770738,28.818067
1675110683452,23.5,-81.770723,28.818063
1675110683518,23.5,-81.770708,28.818059
1675110683585,23.5,-81.770692,28.818056
1675110683652,23.5,-81.770677,28.818052
1675110683718,23.5,-81.770662,28.818048
1675110683785,23.5,-81.770647,28.818044
1675110683852,23.5,-81.770631,28.81804
1675110683918,23.5,-81.770616,28.818037
1675110683985,23.49,-81.770601,28.818033
1675110684052,23.49,-81.770585,28.818029
1675110684118,23.49,-81.770569,28.818025
1675110684185,23.48,-81.770554,28.818021
1675110684252,23.48,-81.770538,28.818017
1675110684318,23.48,-81.770522,28.818013
1675110684385,23.47,-81.770507,28.818009
1675110684452,23.47,-81.770491,28.818005
1675110684518,23.46,-81.770475,28.818001
1675110684585,23.45,-81.77046,28.817997
1675110684652,23.45,-81.770444,28.817993
1675110684718,23.44,-81.770428,28.81799
1675110684785,23.44,-81.770413,28.817986
1675110684852,23.43,-81.770397,28.817982
1675110684918,23.43,-81.770382,28.817978
1675110684985,23.42,-81.770366,28.817974
1675110685052,23.42,-81.770351,28.817969
1675110685118,23.41,-81.770335,28.817965
1675110685185,23.41,-81.77032,28.817961
1675110685252,23.4,-81.770305,28.817957
1675110685318,23.4,-81.770289,28.817953
1675110685385,23.39,-81.770274,28.817949
1675110685452,23.39,-81.770258,28.817945
1675110685518,23.38,-81.770243,28.817941
1675110685585,23.38,-81.770228,28.817937
1675110685652,23.38,-81.770212,28.817933
1675110685718,23.37,-81.770197,28.817929
1675110685785,23.37,-81.770182,28.817924
1675110685852,23.36,-81.770166,28.81792
1675110685918,23.36,-81.770151,28.817916
1675110685985,23.36,-81.770136,28.817912
1675110686052,23.35,-81.770121,28.817908
1675110686118,23.35,-81.770107,28.817905
1675110686185,23.35,-81.770092,28.817901
1675110686252,23.34,-81.770077,28.817897
1675110686318,23.34,-81.770063,28.817893
1675110686385,23.34,-81.770048,28.817889
1675110686452,23.33,-81.770033,28.817885
1675110686518,23.33,-81.770019,28.817881
1675110686585,23.33,-81.770004,28.817877
1675110686652,23.32,-81.76999,28.817873
1675110686718,23.32,-81.769975,28.817869
1675110686785,23.31,-81.76996,28.817865
1675110686852,23.31,-81.769946,28.817861
1675110686918,23.3,-81.769931,28.817858
1675110686985,23.3,-81.769916,28.817854
1675110687052,23.29,-81.769901,28.81785
1675110687118,23.28,-81.769886,28.817846
1675110687185,23.28,-81.769871,28.817841
1675110687252,23.27,-81.769856,28.817837
1675110687318,23.26,-81.769841,28.817833
1675110687385,23.25,-81.769826,28.817829
1675110687452,23.25,-81.769811,28.817825
1675110687518,23.24,-81.769796,28.817821
1675110687585,23.23,-81.769781,28.817817
1675110687652,23.22,-81.769766,28.817813
1675110687718,23.21,-81.769751,28.817809
1675110687785,23.19,-81.769736,28.817805
1675110687852,23.18,-81.769721,28.817801
1675110687918,23.17,-81.769706,28.817797
1675110687985,23.16,-81.769691,28.817793
1675110688052,23.14,-81.769676,28.817789
1675110688118,23.13,-81.769661,28.817785
1675110688185,23.12,-81.769646,28.817781
1675110688252,23.1,-81.769631,28.817777
1675110688318,23.09,-81.769616,28.817773
1675110688385,23.07,-81.769601,28.817769
1675110688452,23.06,-81.769586,28.817765
1675110688518,23.04,-81.769571,28.817761
1675110688585,23.02,-81.769556,28.817757
1675110688652,23.01,-81.769541,28.817753
1675110688718,22.99,-81.769526,28.817749
1675110688785,22.97,-81.769511,28.817744
1675110688852,22.96,-81.769495,28.81774
1675110688918,22.94,-81.769481,28.817736
1675110688985,22.92,-81.769465,28.817732
1675110689052,22.9,-81.76945,28.817728
1675110689118,22.88,-81.769435,28.817724
1675110689185,22.87,-81.76942,28.81772
1675110689252,22.85,-81.769405,28.817716
1675110689318,22.83,-81.76939,28.817712
1675110689385,22.81,-81.769375,28.817708
1675110689452,22.79,-81.76936,28.817704
1675110689518,22.78,-81.769345,28.8177
1675110689585,22.76,-81.76933,28.817696
1675110689652,22.74,-81.769315,28.817692
1675110689718,22.72,-81.7693,28.817688
1675110689785,22.7,-81.769285,28.817684
1675110689852,22.69,-81.76927,28.81768
1675110689918,22.67,-81.769255,28.817676
1675110689985,22.65,-81.76924,28.817672
1675110690052,22.63,-81.769225,28.817668
1675110690118,22.61,-81.769211,28.817664
1675110690185,22.6,-81.769196,28.81766
1675110690252,22.58,-81.769182,28.817656
1675110690318,22.56,-81.769167,28.817652
1675110690385,22.54,-81.769152,28.817648
1675110690452,22.53,-81.769138,28.817644
1675110690518,22.51,-81.769123,28.81764
1675110690585,22.49,-81.769109,28.817636
1675110690652,22.48,-81.769094,28.817632
1675110690718,22.46,-81.769079,28.817629
1675110690785,22.44,-81.769065,28.817625
1675110690852,22.43,-81.76905,28.817621
1675110690918,22.41,-81.769036,28.817617
1675110690985,22.4,-81.769021,28.817613
1675110691052,22.38,-81.769006,28.817609
1675110691118,22.37,-81.768992,28.817605
1675110691185,22.36,-81.768977,28.817601
1675110691252,22.34,-81.768962,28.817597
1675110691318,22.33,-81.768948,28.817593
1675110691385,22.32,-81.768933,28.817589
1675110691452,22.3,-81.768918,28.817585
1675110691518,22.29,-81.768904,28.817581
1675110691585,22.28,-81.768889,28.817577
1675110691652,22.27,-81.768874,28.817573
1675110691718,22.26,-81.76886,28.817569
1675110691785,22.25,-81.768845,28.817565
1675110691852,22.24,-81.76883,28.817561
1675110691918,22.23,-81.768816,28.817558
1675110691985,22.23,-81.768801,28.817554
1675110692052,22.22,-81.768786,28.81755
1675110692118,22.21,-81.768772,28.817546
1675110692185,22.21,-81.768757,28.817542
1675110692252,22.2,-81.768742,28.817538
1675110692318,22.19,-81.768728,28.817534
1675110692385,22.19,-81.768713,28.81753
1675110692452,22.19,-81.768699,28.817526
1675110692518,22.18,-81.768684,28.817522
1675110692585,22.18,-81.768669,28.817518
1675110692652,22.18,-81.768655,28.817514
1675110692718,22.18,-81.76864,28.81751
1675110692785,22.17,-81.768626,28.817506
1675110692852,22.17,-81.768611,28.817502
1675110692918,22.17,-81.768596,28.817499
1675110692985,22.17,-81.768582,28.817495
1675110693052,22.17,-81.768567,28.817491
1675110693118,22.17,-81.768553,28.817487
1675110693185,22.18,-81.768539,28.817483
1675110693252,22.18,-81.768524,28.817479
1675110693318,22.18,-81.76851,28.817475
1675110693385,22.18,-81.768495,28.817471
1675110693452,22.18,-81.768481,28.817467
1675110693518,22.19,-81.768466,28.817464
1675110693585,22.19,-81.768452,28.81746
1675110693652,22.19,-81.768437,28.817456
1675110693718,22.2,-81.768423,28.817452
1675110693785,22.2,-81.768409,28.817448
1675110693852,22.21,-81.768394,28.817444
1675110693918,22.21,-81.76838,28.81744
1675110693985,22.21,-81.768365,28.817436
1675110694052,22.22,-81.768351,28.817432
1675110694118,22.22,-81.768336,28.817429
1675110694185,22.22,-81.768322,28.817425
1675110694252,22.23,-81.768307,28.817421
1675110694318,22.23,-81.768293,28.817417
1675110694385,22.24,-81.768278,28.817413
1675110694452,22.24,-81.768264,28.817409
1675110694518,22.24,-81.768249,28.817405
1675110694585,22.24,-81.768235,28.817401
1675110694652,22.25,-81.76822,28.817397
1675110694718,22.25,-81.768206,28.817394
1675110694785,22.25,-81.768191,28.81739
1675110694852,22.25,-81.768176,28.817386
1675110694918,22.25,-81.768162,28.817382
1675110694985,22.25,-81.768148,28.817378
1675110695052,22.25,-81.768133,28.817375
1675110695118,22.25,-81.768119,28.817371
1675110695185,22.24,-81.768104,28.817367
1675110695252,22.24,-81.76809,28.817363
1675110695318,22.24,-81.768076,28.81736
1675110695385,22.23,-81.768061,28.817356
1675110695452,22.23,-81.768047,28.817352
1675110695518,22.23,-81.768032,28.817348
1675110695585,22.22,-81.768018,28.817344
1675110695652,22.21,-81.768003,28.817341
1675110695718,22.21,-81.767989,28.817337
1675110695785,22.2,-81.767975,28.817333
1675110695852,22.19,-81.76796,28.817329
1675110695918,22.18,-81.767946,28.817326
1675110695985,22.17,-81.767932,28.817322
1675110696052,22.16,-81.767918,28.817318
1675110696118,22.15,-81.767905,28.817315
1675110696185,22.14,-81.767891,28.817311
1675110696252,22.13,-81.767877,28.817308
1675110696318,22.12,-81.767864,28.817304
1675110696385,22.11,-81.76785,28.8173
1675110696452,22.1,-81.767836,28.817297
1675110696518,22.08,-81.767822,28.817293
1675110696585,22.07,-81.767809,28.81729
1675110696652,22.06,-81.767795,28.817286
1675110696718,22.05,-81.767781,28.817282
1675110696785,22.04,-81.767767,28.817279
1675110696852,22.03,-81.767754,28.817275
1675110696918,22.02,-81.76774,28.817272
1675110696985,22.01,-81.767726,28.817268
1675110697052,22.0,-81.767712,28.817264
1675110697118,21.99,-81.767698,28.817261
1675110697185,21.98,-81.767683,28.817257
1675110697252,21.97,-81.767669,28.817253
1675110697318,21.97,-81.767655,28.817249
1675110697385,21.96,-81.767641,28.817246
1675110697452,21.95,-81.767626,28.817242
1675110697518,21.95,-81.767612,28.817238
1675110697585,21.94,-81.767598,28.817234
1675110697652,21.94,-81.767584,28.817231
1675110697718,21.94,-81.76757,28.817227
1675110697785,21.93,-81.767555,28.817223
1675110697852,21.93,-81.767541,28.81722
1675110697918,21.93,-81.767527,28.817216
1675110697985,21.93,-81.767512,28.817212
1675110698052,21.93,-81.767496,28.817208
1675110698118,21.93,-81.76748,28.817204
1675110698185,21.93,-81.767464,28.817199
1675110698252,21.93,-81.767448,28.817195
1675110698318,21.94,-81.767433,28.817191
1675110698385,21.94,-81.767417,28.817187
1675110698452,21.94,-81.767401,28.817183
1675110698518,21.95,-81.767385,28.817179
1675110698585,21.95,-81.76737,28.817175
1675110698652,21.95,-81.767354,28.81717
1675110698718,21.96,-81.767338,28.817166
1675110698785,21.96,-81.767322,28.817162
1675110698852,21.97,-81.767306,28.817158
1675110698918,21.97,-81.767291,28.817154
1675110698985,21.98,-81.767276,28.81715
1675110699052,21.98,-81.767261,28.817146
1675110699118,21.99,-81.767247,28.817142
1675110699185,21.99,-81.767232,28.817139
1675110699252,22.0,-81.767218,28.817135
1675110699318,22.0,-81.767203,28.817131
1675110699385,22.01,-81.767189,28.817127
1675110699452,22.01,-81.767174,28.817123
1675110699518,22.01,-81.767159,28.817119
1675110699585,22.02,-81.767145,28.817116
1675110699652,22.02,-81.76713,28.817112
1675110699718,22.02,-81.767116,28.817108
1675110699785,22.03,-81.767101,28.817104
1675110699852,22.03,-81.767086,28.8171
1675110699918,22.03,-81.767072,28.817096
1675110699985,22.03,-81.767058,28.817093
1675110700052,22.03,-81.767043,28.817089
1675110700118,22.03,-81.767029,28.817085
1675110700185,22.03,-81.767015,28.817081
1675110700252,22.03,-81.767001,28.817078
1675110700318,22.03,-81.766986,28.817074
1675110700385,22.02,-81.766972,28.81707
1675110700452,22.02,-81.766958,28.817066
1675110700518,22.02,-81.766944,28.817063
1675110700585,22.01,-81.766929,28.817059
1675110700652,22.01,-81.766915,28.817055
1675110700718,22.0,-81.766901,28.817051
1675110700785,21.99,-81.766887,28.817048
1675110700852,21.98,-81.766872,28.817044
1675110700918,21.98,-81.766858,28.81704
1675110700985,21.97,-81.766844,28.817037
1675110701052,21.96,-81.766831,28.817033
1675110701118,21.94,-81.766817,28.817029
1675110701185,21.93,-81.766804,28.817026
1675110701252,21.92,-81.76679,28.817022
1675110701318,21.9,-81.766776,28.817019
1675110701385,21.89,-81.766763,28.817015
1675110701452,21.87,-81.766749,28.817012
1675110701518,21.86,-81.766736,28.817008
1675110701585,21.84,-81.766722,28.817004
1675110701652,21.82,-81.766708,28.817001
1675110701718,21.8,-81.766695,28.816997
1675110701785,21.78,-81.766681,28.816994
1675110701852,21.76,-81.766668,28.81699
1675110701918,21.73,-81.766654,28.816987
1675110701985,21.71,-81.766641,28.816983
1675110702052,21.69,-81.766628,28.81698
1675110702118,21.66,-81.766615,28.816976
1675110702185,21.64,-81.766601,28.816973
1675110702252,21.61,-81.766588,28.816969
1675110702318,21.58,-81.766575,28.816966
1675110702385,21.56,-81.766562,28.816962
1675110702452,21.53,-81.766549,28.816959
1675110702518,21.5,-81.766536,28.816955
1675110702585,21.47,-81.766523,28.816952
1675110702652,21.44,-81.76651,28.816949
1675110702718,21.42,-81.766497,28.816945
1675110702785,21.39,-81.766483,28.816942
1675110702852,21.36,-81.76647,28.816938
1675110702918,21.33,-81.766457,28.816935
1675110702985,21.3,-81.766444,28.816931
1675110703052,21.27,-81.76643,28.816928
1675110703118,21.24,-81.766417,28.816924
1675110703185,21.21,-81.766403,28.816921
1675110703252,21.18,-81.766389,28.816917
1675110703318,21.15,-81.766376,28.816913
1675110703385,21.12,-81.766363,28.81691
1675110703452,21.09,-81.766349,28.816906
1675110703518,21.06,-81.766336,28.816903
1675110703585,21.03,-81.766322,28.816899
1675110703652,21.0,-81.766308,28.816896
1675110703718,20.98,-81.766295,28.816892
1675110703785,20.95,-81.766281,28.816889
1675110703852,20.92,-81.766268,28.816885
1675110703918,20.89,-81.766254,28.816881
1675110703985,20.86,-81.766241,28.816878
1675110704052,20.84,-81.766227,28.816874
1675110704118,20.81,-81.766214,28.816871
1675110704185,20.79,-81.7662,28.816867
1675110704252,20.76,-81.766187,28.816864
1675110704318,20.73,-81.766173,28.81686
1675110704385,20.71,-81.76616,28.816857
1675110704452,20.68,-81.766146,28.816853
1675110704518,20.66,-81.766133,28.81685
1675110704585,20.64,-81.766119,28.816846
1675110704652,20.61,-81.766106,28.816842
1675110704718,20.59,-81.766093,28.816839
1675110704785,20.57,-81.766079,28.816835
1675110704852,20.54,-81.766065,28.816832
1675110704918,20.52,-81.766052,28.816828
1675110704985,20.5,-81.766039,28.816825
1675110705052,20.48,-81.766026,28.816821
1675110705118,20.45,-81.766013,28.816818
1675110705185,20.43,-81.765999,28.816814
1675110705252,20.41,-81.765986,28.816811
1675110705318,20.39,-81.765973,28.816808
1675110705385,20.37,-81.76596,28.816804
1675110705452,20.35,-81.765947,28.816801
1675110705518,20.33,-81.765934,28.816797
1675110705585,20.31,-81.765921,28.816794
1675110705652,20.29,-81.765907,28.81679
1675110705718,20.27,-81.765894,28.816787
1675110705785,20.25,-81.765881,28.816783
1675110705852,20.23,-81.765868,28.81678
1675110705918,20.21,-81.765855,28.816776
1675110705985,20.19,-81.765841,28.816773
1675110706052,20.18,-81.765828,28.816769
1675110706118,20.16,-81.765814,28.816766
1675110706185,20.14,-81.765801,28.816762
1675110706252,20.12,-81.765787,28.816759
1675110706318,20.1,-81.765774,28.816755
1675110706385,20.08,-81.76576,28.816751
1675110706452,20.06,-81.765746,28.816748
1675110706518,20.04,-81.765733,28.816744
1675110706585,20.02,-81.765719,28.816741
1675110706652,20.0,-81.765706,28.816737
1675110706718,19.98,-81.765692,28.816734
1675110706785,19.96,-81.765679,28.81673
1675110706852,19.94,-81.765665,28.816726
1675110706918,19.92,-81.765651,28.816723
1675110706985,19.9,-81.765638,28.816719
1675110707052,19.88,-81.765625,28.816716
1675110707118,19.86,-81.765612,28.816713
1675110707185,19.84,-81.765599,28.816709
1675110707252,19.81,-81.765586,28.816706
1675110707318,19.79,-81.765573,28.816702
1675110707385,19.77,-81.76556,28.816699
1675110707452,19.74,-81.765547,28.816696
1675110707518,19.71,-81.765534,28.816692
1675110707585,19.69,-81.765521,28.816689
1675110707652,19.66,-81.765508,28.816685
1675110707718,19.63,-81.765495,28.816682
1675110707785,19.6,-81.765482,28.816678
1675110707852,19.57,-81.765469,28.816675
1675110707918,19.54,-81.765456,28.816672
1675110707985,19.5,-81.765443,28.816668
1675110708052,19.47,-81.765431,28.816665
1675110708118,19.43,-81.765418,28.816662
1675110708185,19.39,-81.765406,28.816658
1675110708252,19.36,-81.765393,28.816655
1675110708318,19.32,-81.76538,28.816652
1675110708385,19.27,-81.765368,28.816649
1675110708452,19.23,-81.765355,28.816645
1675110708518,19.19,-81.765343,28.816642
1675110708585,19.14,-81.76533,28.816639
1675110708652,19.09,-81.765317,28.816635
1675110708718,19.04,-81.765305,28.816632
1675110708785,18.99,-81.765292,28.816629
1675110708852,18.94,-81.765279,28.816625
1675110708918,18.89,-81.765267,28.816622
1675110708985,18.83,-81.765255,28.816619
1675110709052,18.77,-81.765243,28.816616
1675110709118,18.72,-81.765231,28.816613
1675110709185,18.66,-81.765219,28.81661
1675110709252,18.59,-81.765208,28.816607
1675110709318,18.53,-81.765196,28.816603
1675110709385,18.47,-81.765184,28.8166
1675110709452,18.4,-81.765172,28.816597
1675110709518,18.33,-81.765161,28.816594
1675110709585,18.26,-81.765149,28.816591
1675110709652,18.19,-81.765137,28.816587
1675110709718,18.12,-81.765125,28.816584
1675110709785,18.05,-81.765113,28.816581
1675110709852,17.97,-81.765102,28.816578
1675110709918,17.9,-81.76509,28.816575
1675110709985,17.82,-81.765079,28.816572
1675110710052,17.74,-81.765068,28.816569
1675110710118,17.66,-81.765057,28.816566
1675110710185,17.58,-81.765046,28.816563
1675110710252,17.5,-81.765035,28.81656
1675110710318,17.42,-81.765025,28.816557
1675110710385,17.33,-81.765014,28.816554
1675110710452,17.25,-81.765003,28.816551
1675110710518,17.16,-81.764992,28.816548
1675110710585,17.07,-81.764981,28.816545
1675110710652,16.98,-81.76497,28.816542
1675110710718,16.89,-81.764959,28.816539
1675110710785,16.8,-81.764949,28.816536
1675110710852,16.71,-81.764938,28.816533
1675110710918,16.62,-81.764927,28.81653
1675110710985,16.52,-81.764917,28.816527
